dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,epoch,character
-0.5862408,-0.12413476,-0.90363175,0.2802331,-0.32203335,-0.27650106,-0.37605727,-0.18689491,-0.04188339,-0.7965582,0.2224799,-0.06488632,0.29982743,-0.6364518,-0.36137816,0.2041118,0.025860028,-0.6283809,0.25820678,-0.75493836,4,t
0.28655383,0.7135089,-0.013000706,0.4999089,0.7240373,-0.22261395,0.20226976,-1.0130072,-0.17440775,0.16654538,0.1491174,-0.027632613,0.0122395065,-0.06103589,0.5560066,0.267574,0.7687902,0.53767544,0.31223178,-0.24911597,4,a
0.101626985,-0.303086,0.057415623,0.6083297,0.16327614,-0.20812817,0.634902,0.034986492,1.2015753,-0.21905632,-0.3089112,-0.69479126,0.80327064,-0.21020235,-0.30527717,0.21134326,-0.06394601,0.31322473,0.1741696,0.059336957,4,o
0.39475033,-0.16794424,-0.040949624,0.29808298,0.704198,0.18827549,0.35389873,0.18527758,-0.7341186,-0.013245499,-0.17392796,0.44497567,-0.105868295,-0.38573423,0.567744,-0.5356823,-0.036798123,-0.8136295,-0.10543693,-0.09068988,4,n
0.044483464,0.1953216,0.081116,-0.17987154,0.57591885,-0.13717732,0.13856341,0.4259075,-0.082897894,0.6825796,0.5597686,-0.6782859,0.4657965,-0.03793747,0.021405786,-0.3492201,0.30453926,1.1459928,-0.21786533,0.52125555,4,i
-0.6750306,0.25816354,0.534858,-0.56695557,0.83064795,-0.1552206,-0.15809757,0.52699983,0.122563936,0.12976354,-0.022275172,0.034613416,-0.7501243,-0.5320132,0.58340466,0.31596404,-0.5093808,-0.39902145,0.17408207,-0.014631876,4,r
-0.39907828,-0.0090922015,0.04363223,0.050349664,-0.71318465,-0.28371602,0.69576794,-0.15289876,0.022382744,-0.3894589,-0.095456004,1.1166512,-0.29813272,-0.38403526,0.56894374,-0.12082535,0.2840765,0.45346534,-0.5388858,-0.4242937,4,s
-0.6799806,0.87553626,-0.21564908,-0.64257896,-0.41257793,-0.16941828,0.30093616,0.225966,-0.20346794,-0.38446218,-0.5498506,-0.31649882,-0.44182527,-0.42295572,-0.6173913,-0.45973328,-0.040485788,0.39406022,0.45127302,-0.22844844,4,h
0.40843502,-0.053503837,-0.46602494,-0.6314747,0.31811672,-0.6442127,-0.6704842,0.13376808,0.06419159,0.1204225,-0.35028502,0.8259302,-0.1529603,-0.1428571,0.23945111,-0.38929868,-0.44667837,0.17352358,0.6207021,0.4542911,4,l
-0.14596297,-0.9415029,0.14105812,-1.1686195,0.28021878,0.30800152,0.13131489,0.4846631,-0.09273712,-0.24491233,-0.27564886,-0.44402522,-0.2720226,-0.11854742,0.18850026,-0.38993838,-0.4615429,-0.3645131,0.22214743,-0.5182373,4,d
0.47071823,0.5293606,-0.20200731,-0.3831735,-0.38693634,0.5153561,-0.31753087,-0.027644103,0.22796738,-0.9779235,0.6913848,-0.08383721,0.09825988,-0.17820676,0.18932238,-0.53113025,0.88631123,-0.35668784,-0.12541424,0.021702493,4,c
-0.01154225,1.4335341,-0.11090015,-0.05262088,0.48742336,0.122892834,0.28013834,-0.35084715,0.009023478,0.22004843,-0.113112554,0.058664262,0.29329187,0.5433497,0.7074032,-0.5328284,0.101458296,0.43391886,-0.19435962,0.09410167,4,u
-0.45907366,0.20736581,0.14217204,-0.37984633,0.40931228,0.15581417,0.055488832,0.63547903,0.5677605,-0.46825424,0.408275,0.16265604,-0.40590087,0.34411195,-1.2881383,-0.403248,-0.14330864,-0.02529994,-0.1469273,0.1590158,4,m
-0.81080264,-0.026818516,-0.8151446,0.08877942,-0.6372159,-0.2827695,-0.044976063,1.0262133,0.099629775,-0.5453337,0.068605885,-0.3794486,-0.5164048,0.07705644,0.23848549,0.052552816,0.5340746,0.07133386,-0.034061175,-0.22059397,4,f
-0.27124923,0.33903486,-0.6448469,-0.5790822,-0.09064525,0.6874604,0.024998812,-0.43412578,0.4708266,-0.046418156,0.6815286,-0.16583005,-0.5149243,-0.020819863,-0.06932054,0.015048349,-0.3550313,0.29998383,-1.0317357,0.10247634,4,p
-0.033639733,-0.02169778,-0.8128852,-0.085010596,0.04385119,0.00020657096,0.20690417,0.05420847,-0.02071937,-0.6818044,0.5063931,-0.33990857,-0.5359331,-0.50436836,0.11382567,-0.21523586,-1.1612681,0.23803915,0.35146797,0.44633678,4,g
-0.32387775,-0.19783068,0.06262911,0.8775234,-0.08233848,-0.18504901,0.302352,-0.64604396,-0.29685742,0.417557,-0.039364308,0.116397925,-0.27824,-0.7845959,-0.14787082,-0.44498768,-0.23374113,0.24412611,0.44784582,-0.9838582,4,y
0.023008753,0.85891545,0.22791213,-1.114275,-0.21242765,-0.37771237,-0.27475753,0.19902092,-0.049999233,0.13019182,0.28026006,-0.12752354,0.31265458,-0.80471474,-0.6759005,-0.08972038,0.006864312,-0.0029714056,0.3546869,-0.31610152,4,w
0.081070915,0.31827918,0.13092686,-0.16179156,-0.52098864,-0.34235588,-0.003928039,-0.6391786,0.23873429,0.8442576,-0.41891623,-0.93573034,-0.07903733,-0.060090978,-0.11410858,-0.5679524,-0.6033528,-0.14072788,-0.3782073,-0.5926,4,b
-0.16428722,-0.1688259,0.073876396,-0.285335,-0.11523239,0.434029,-0.33236402,-0.80957717,-0.71369714,0.69162536,-0.6588869,0.48981065,-0.049594495,-0.3764773,-0.6465691,0.5359936,0.18238659,0.39230064,-0.23710988,-0.3679884,4,.
-0.6223735,-0.003406617,0.7327824,0.4723118,0.57201695,0.73648393,0.11459609,-0.54211766,-0.22268628,0.22285952,-0.6380449,0.017709838,-0.21763237,-0.2382714,-0.56825966,-0.096350476,0.47171742,0.688588,0.047781695,0.1843652,4,","
0.1652819,-0.026828026,-0.6082926,-0.11173937,0.28967163,-0.30588654,-0.4189217,0.39821592,-0.122945406,0.5405654,0.45904067,0.23835547,-1.1290342,0.22609663,-0.39087775,-0.8741398,-0.2414026,-0.25715,0.18751083,-0.31740347,4,v
-0.6876687,0.16884398,-0.33368808,-0.54827774,0.11514743,-0.6157819,0.27293035,-0.23960763,0.095024854,0.31588957,0.7312714,-0.060544893,-0.2717735,-0.49550235,-0.2379652,-0.69068396,-0.123040274,0.4211938,0.3530104,-0.75271356,4,k
-0.44225898,-0.17361733,-0.58215636,0.09228985,0.96511775,-0.35537696,0.15215357,0.044248633,-0.49826294,-0.19707958,-0.31136608,0.6442904,0.43836248,0.20944111,-0.38515696,0.64792514,0.79390377,0.1594526,-0.29036114,0.024971887,4,'
-0.09733964,-0.33793807,0.19579543,0.834798,-0.7603218,-0.37279347,-0.8044193,0.19003169,0.19351703,-0.21987805,0.16328838,-0.504148,0.44148368,-0.0971034,-0.049776867,-0.3640171,0.40390554,-0.41691086,-0.7983624,-0.24606709,4,T
0.48053676,-0.5733536,0.8918797,0.22715622,-0.52308816,-0.10545643,0.011583538,-0.11697292,-0.07296184,0.700475,-0.023464816,-0.36779377,0.2285292,0.31309497,0.6246813,0.53518933,-0.16721869,-0.69209,-0.19199423,0.37995446,4,-
-0.5171167,-0.38929945,0.15343547,-0.36195955,-0.35841015,0.17698784,0.41629973,0.44234183,0.12554495,-0.23600523,0.84379333,0.68249017,-0.19395748,-0.33847433,0.24380763,0.7770347,0.028687852,0.42387313,-0.7397072,0.13468699,4,S
0.1995608,-0.047865693,-0.018670825,-0.7118687,-0.20533612,0.52350676,0.28277045,1.0471991,0.5931795,0.07839296,0.84674346,0.14282122,-0.051355604,0.37468174,0.48790708,0.10793441,-0.046341006,0.52714455,0.11541119,0.10596912,4,M
0.07431439,-0.45345476,-0.32762522,-0.23344482,0.0038334012,-0.23954557,-0.57287216,0.24693555,-0.58961874,-0.16694802,-0.4605629,0.28870666,0.6387879,-0.6791562,-0.8453785,0.39169478,-0.5583297,-0.6388925,0.031204013,0.025831105,4,`
0.61210346,0.3535948,-0.00798085,-0.01446027,-0.6801424,0.4728743,0.2019203,0.19481838,0.37817338,-0.22021407,0.7804067,0.19623666,-0.103377506,-0.2573488,0.30932572,0.45182586,-0.27759445,-0.3139384,-0.69966155,-0.87472385,4,C
0.2150327,-0.47724646,-0.045696136,0.072517216,0.082028314,1.075801,0.35643145,-0.903638,0.54887193,-0.011235936,-0.29761854,0.061398745,0.17588809,0.32829872,0.4452051,0.24008623,0.5819155,0.079955705,0.23321128,-0.31819782,4,A
0.47262418,0.097611174,0.45446622,-0.3637415,-0.39188775,0.07703919,-0.24701864,0.088378005,-0.24167137,-0.13187085,-0.680761,1.0758185,-0.302576,0.1928783,-0.23976853,0.5631947,-0.534029,-0.62071174,0.055623118,0.57122564,4,1
0.041014314,-0.29140395,0.86895645,-0.055721924,-0.04177347,0.079664424,-0.19611377,-0.24526548,-0.21766256,-0.3933513,-0.71633303,0.11601089,0.05138363,-0.49283925,-0.84609413,0.6753482,-0.4043648,-0.46918073,-0.11808054,0.6570502,4,0
1.1445643,0.36501977,-0.20973301,-0.110404976,-0.60909855,1.053695,-0.3674739,0.080769226,0.2658911,-0.12808868,-0.32052708,-0.13050528,-0.15881999,0.0514057,-0.07769894,0.19277976,-0.44351882,0.20648636,-0.0060749073,-0.43622872,4,B
0.30110553,0.34326783,0.25514394,-0.329458,-0.8824576,-0.24275845,0.6817601,0.9571365,0.033942882,0.3783613,-0.4093387,-0.32475406,-0.27106103,-0.14658573,-0.32693937,0.08521652,0.23549527,0.0020583104,-0.58086807,-0.48171717,4,H
0.7291334,0.610161,-0.069001555,-0.11902636,-0.20121679,0.8021589,-0.2697255,-0.32979357,0.5567866,-0.11766992,0.5405495,0.14696836,0.069090985,-0.2006115,0.15423115,0.51254034,-0.8981157,0.13075425,-0.11534863,-0.3717431,4,P
-0.27688277,0.075531594,0.27653044,-0.5705823,-0.8046372,0.9826826,0.091521695,0.14642432,0.25717005,-0.13576199,-0.8120194,0.20016274,-0.6196966,0.062888145,0.23767538,-0.34915298,0.09461174,0.344647,0.26067495,-0.2605144,4,x
0.5985157,0.33038995,-0.38928878,0.24022466,-0.50714046,0.08733608,1.1095507,-0.474779,0.31824264,0.45405647,0.23691572,0.24526507,0.19797453,-0.18430638,-0.22991958,0.25621834,0.7792801,0.5107238,0.13662995,0.1681371,4,I
0.007883687,0.49843985,0.9909719,-0.46023977,-0.70008993,0.35177338,-0.21489622,-0.108087346,0.3250848,-0.44678366,-0.015922843,-0.18001848,-0.0354138,0.41575646,-0.4395971,0.49248505,0.18171197,0.2610162,-0.6361512,-0.4188407,4,W
0.3946335,0.040367495,0.3335198,0.09075015,0.8180018,0.17004868,0.36914217,-0.32138276,0.56827295,0.10471166,-0.086046875,0.417706,-0.60914093,0.61004317,-0.19713126,0.032766372,-0.14978407,-0.31901032,0.012629215,-0.41771474,4,D
0.88612247,0.26279855,0.75368685,-0.36495662,0.29099277,0.03700488,0.20617309,0.0926624,0.4231338,0.0063906987,0.4650989,0.47901914,-0.38164082,-0.44817054,0.06424237,0.5341791,0.007882402,-0.8061673,0.5533047,0.09692829,4,R
0.75907683,0.9113955,0.03271732,0.10550559,-0.47655526,0.004459014,-0.024000874,0.019654669,0.5500607,-0.049413215,-0.004559773,-0.15176715,-0.6116325,0.017951382,0.6691075,-0.111391686,0.34367546,0.11666618,-0.16167943,-1.0160786,4,F
0.42001498,-0.010874457,0.9859375,0.022567062,0.18298502,-0.16947468,0.27959687,0.63969266,-0.465969,-0.85495776,0.36818582,0.28798884,-0.04988309,0.6969158,-0.052356713,-0.07221395,-0.6172427,-0.15326598,0.48219392,-0.039957203,4,L
0.70853215,-0.5960473,-0.56220293,-0.23747739,0.4190136,1.0782051,0.33090657,0.05747488,0.13056321,-0.39935437,0.3543368,-0.25061435,-0.66594654,0.5771152,-0.06798391,0.15913928,0.111782655,0.13744406,-0.04928123,0.12248558,4,G
0.7668655,-0.60219574,-0.008418574,0.28897908,0.676366,-0.108476214,0.5160775,0.3361272,0.36743727,-0.39316955,0.3537354,0.4406284,-0.468491,-0.13928679,-0.5862409,0.6084174,-0.26177236,0.37497154,-0.5220251,-0.04056231,4,J
0.00936823,-0.35711297,-0.14523964,0.008802671,-0.4421551,0.58243644,-0.3881431,0.4333454,-0.19932842,-0.24130923,-0.81020683,0.6818278,-0.13486493,0.59094375,-0.35940182,0.64751244,-0.31978533,-0.68454456,-0.23938292,0.37276235,4,2
1.0576751,0.21423975,0.073172815,0.39174286,-0.37624606,-0.032931384,-0.1069348,0.50218123,0.002910736,0.7489951,0.22743642,0.19389994,-0.0773341,-0.0026497405,-0.7891395,-0.12758705,-0.13806944,-0.80000126,-0.2514306,-0.5027172,4,N
0.18541485,-0.5145319,0.36017832,-0.3208746,-0.95027775,0.1911409,-0.23407917,0.16961671,-0.38247254,-0.18602628,-0.71604717,0.39308682,-0.065741286,0.5581327,-0.4652596,0.6350464,-0.10725381,-0.18003514,0.26342022,0.7232558,4,5
0.054442324,-0.5663959,-0.08506605,0.034403052,-0.108002454,-0.0033659283,-0.41196454,0.1935074,0.023106808,0.06256859,-0.0437494,-1.3634123,-0.792657,-0.38548008,-0.29619825,-0.059789736,-0.5225099,-0.22255318,-0.46782804,0.1774898,4,j
0.54297274,-0.3796062,0.029740741,-0.19584142,-0.20512587,0.07078377,0.34036982,0.5225884,-0.084832884,-0.57028145,-0.756277,0.7788682,0.10059541,0.6075746,-0.30306804,-0.3997411,0.61971056,-0.61117893,-0.37577847,0.15939066,4,9
0.29622972,-0.51296675,1.15842,-0.28646475,-0.1790158,0.1282071,0.22673608,-0.46424046,0.38445827,0.0068541835,-0.4007956,0.10489178,0.27489138,0.4667908,0.46942267,-0.007898353,-0.12524854,0.21712174,-0.16197196,-0.9167389,4,E
0.27308664,0.23742002,0.45706216,0.47041112,0.54060775,0.41160873,-0.07574026,-0.77232397,0.35066175,-0.34342143,0.020941198,0.187182,0.8900279,-0.27961847,0.35466254,0.39907205,0.524998,0.14438166,0.57538295,-0.56184644,4,O
0.34265494,-0.27938858,0.27255088,0.32541996,-0.662985,-0.42202485,-0.37258047,-0.41279498,0.3360286,-0.65789104,-0.22412254,-0.29332805,-0.62220794,0.058293972,0.33213308,-0.28979197,-0.30678916,-0.68400455,0.38273066,0.84980696,4,q
0.27472755,-0.15934193,-0.08960808,-0.27042928,-0.86175025,1.0013236,0.16574569,0.096298344,-0.015326843,-0.53936595,0.2062235,0.10007108,-0.18792501,-0.16209841,-0.029696293,0.7517095,0.11112164,0.21278727,-0.39231002,-0.92368716,4,K
-0.0018212821,-0.8660149,0.46791023,-0.23232454,-0.45530596,0.5381846,-0.07258255,0.07272748,-0.13535856,-0.36482513,-0.93837327,0.62614876,0.32907042,0.3635719,-0.36808747,0.57225424,-0.029280499,-0.25901467,0.110110104,0.32923585,4,3
0.1872074,-0.7729503,0.5518036,-0.4240723,-0.5127951,0.4365859,-0.64140195,0.0705635,-0.46201688,-0.16491325,-0.4274689,0.20386188,-0.25032458,0.60058475,-0.40727583,0.6481338,-0.24498363,-0.37886524,-0.15206982,0.558831,4,6
-0.1676054,-0.91742927,-0.18554997,-0.18890527,0.11060217,-0.4834107,0.06100019,0.19339542,0.24825312,0.016183866,0.5735461,0.07584593,-0.05091912,0.12922893,-0.4471374,-0.9813179,-0.72356343,-0.01622043,-0.22764474,-0.38655114,4,z
0.1333667,-0.17431432,0.29231143,-0.24423757,-0.6756339,0.4758848,0.53008574,-0.22976424,-0.69309,0.98755646,-0.31242138,-0.067787915,-0.1520631,-0.45412025,-0.01426898,0.39889145,-0.23246494,0.5016896,0.7274863,0.09230693,4,;
-0.0036473924,-0.34750977,0.03614259,0.17515886,-0.3297492,0.014817575,-0.4792049,0.5393975,-0.1718885,-0.036694717,-0.960755,0.6162073,-0.07221933,0.5448717,-0.309397,0.09935021,-0.33957842,-0.37830883,-0.07965469,0.21271868,4,4
0.12135735,-0.14159602,0.13825816,-0.38936356,0.5217636,0.7555983,0.32856238,-0.3386836,0.33847868,0.2962436,0.31990415,-0.5055964,0.44917786,0.107513994,-0.052586593,0.99950206,-0.6276077,0.40716335,-0.54278517,0.31458843,4,U
0.4357562,-0.20981438,0.17504932,-0.09193188,-0.44996652,0.40588844,-0.22015338,0.6025294,-0.271272,-0.10118193,-0.7727052,0.3167147,-0.092351094,0.4668652,0.06737441,0.1962005,-0.6855543,-0.05255058,-0.24476647,0.87324387,4,7
0.3116711,-0.44191864,0.26379982,0.06596503,-0.50097626,0.35983956,-0.23072585,0.38880467,0.011108267,-0.44815433,-0.7853708,0.8655952,-0.33829364,0.7974043,-0.21064536,0.45909205,-0.05212712,-0.32164064,-0.028224226,0.60689664,4,8
-0.11304795,-0.18751866,-0.032728735,0.23909628,0.35984156,0.81814796,-0.40529627,0.5758346,-0.14057139,-0.5975619,-0.31875336,0.30750513,-0.23487489,0.3434651,-0.041400023,0.39283308,-0.41269055,-0.3318441,0.90128547,0.46419486,4,$
0.03038386,0.0065826587,0.22726318,0.48754534,0.34273136,-0.0035377303,0.07983285,-0.41313717,-0.62593,0.56774074,-0.34919205,0.85040444,-0.18855152,0.027808474,-0.49560592,-0.65038854,0.6282605,0.73057556,-0.32254767,0.34418926,4,:
0.06493753,-0.12478047,-0.30893135,-0.0025692568,0.65748125,0.25193876,-0.2059613,-0.31183302,-0.5702891,0.1312186,-0.4411527,-0.5344003,0.29212177,-0.09181154,-0.5731979,0.7040331,0.3182451,0.68898016,0.5185744,0.35526356,4,)
-0.32484758,-0.15426056,0.63804483,0.15602453,0.5679349,0.08154732,0.20413631,-0.7666709,-0.3287286,0.3367875,-0.739338,-0.25458485,-0.110662274,-0.3876089,-0.4587448,0.34593892,0.32223716,0.85809475,0.21380623,0.17475761,4,(
0.20879906,0.29581586,-0.0005391331,0.051687263,-0.10324266,-0.041232016,-0.57073283,1.492886,0.09660167,-0.09920638,-0.13459949,-0.36380082,-0.13628308,0.2742756,-0.51571983,0.13290313,0.38435215,-0.64107263,-0.38584885,-0.12651744,4,Y
-0.3087402,-0.21543059,0.40578794,-0.16232996,-0.2565277,0.3551682,0.13762215,-0.17228965,0.681449,0.043251164,0.46114716,0.69434285,-0.7667324,0.2937841,-0.6240387,0.20251699,0.47264957,0.43612278,-0.50014395,-0.030259538,4,V
-0.2963091,-0.21557562,0.051696785,0.07873139,0.2902865,0.2741064,0.028437268,-0.48313138,-0.75242925,0.515945,-0.9396819,0.023545615,-0.09238769,-0.10672702,-0.9365835,0.19063757,0.4919386,0.39159644,-0.564715,0.27441132,4,?
0.60498005,-0.35293102,-0.0014113118,0.09786686,0.039833352,-0.31839296,-0.3428695,-0.31738472,-0.4878772,0.7703907,-0.8731565,0.42505214,0.0034097133,-0.59085596,-0.64514077,-0.32479241,0.14285026,0.088571504,0.10800182,-0.2914594,4,!
0.1368185,-0.27141774,0.57124984,0.29286772,0.52668023,0.20193636,-0.43104976,-0.87122244,-0.09643565,0.14938167,-0.3861059,0.15480402,-0.6659275,0.061809037,-0.54842055,0.0945417,0.7500821,0.6074096,-0.3529344,-0.16961403,4,&
-0.19383484,-0.32078344,0.5303651,-0.11749738,-0.24579388,-0.16993722,0.24770908,-0.72867846,-0.0055141957,-0.31291482,-0.37250793,-0.2995744,0.5616942,-0.45122153,-0.59446156,0.5296744,-0.07337393,0.24483716,-0.02292925,-1.0833278,4,%
-0.39495662,0.568952,0.80488044,0.35705242,0.037486803,-0.12923789,-0.031525534,-0.07442741,0.8541936,0.22999492,0.08609046,-0.17061988,0.025407748,0.17369066,-0.11698071,-0.5030041,0.21605837,-0.29457277,-0.7162898,0.34425512,4,Z
0.18831407,-0.6514383,0.21762717,0.01885078,-0.37227938,-0.35296533,-0.37555635,-0.65611297,0.5956114,-0.7610607,0.2211443,-0.19423488,-0.45360163,0.34213483,0.083899215,-0.14780334,-0.035674356,-0.81839114,-0.48918897,0.61246145,4,Q
-0.051933266,-0.23939967,0.59453577,0.07196263,0.95547104,0.15998608,0.36620802,0.6475765,0.4332787,-0.1973886,0.37451714,-0.35531574,0.19140507,0.047240086,0.8944212,-0.1170163,-0.43798903,-0.6340465,-0.0420156,-0.3846899,4,/
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,~
0.35083112,0.037770603,0.544908,0.27949578,-0.10570472,-1.0006719,-0.65718937,-0.122478016,0.542288,0.354562,0.39904362,-0.4687026,0.15354319,0.4881755,-0.009544197,0.54848903,0.2315639,-0.29057318,-0.6977122,0.23376173,5, 
-0.61507565,-0.21456861,0.18341003,0.026763469,0.2854188,0.4577977,0.8453127,-0.23127814,0.42639825,0.23318076,0.22626482,0.5854714,0.8055948,0.6242369,0.27590162,-0.23269594,-0.071624175,0.39459467,0.54623145,0.1363656,5,e
-0.6797478,-0.12678798,-0.8618292,0.28126764,-0.28011674,-0.23425753,-0.39023185,-0.2222678,-0.0799359,-0.7371725,0.24112524,-0.06280515,0.35219127,-0.63086087,-0.3287737,0.22400355,0.024604216,-0.59696716,0.24395883,-0.78066957,5,t
0.3105596,0.6761422,-0.022152137,0.50903225,0.63722235,-0.2374097,0.23434076,-1.0026519,-0.17044254,0.17996891,0.11738833,-0.08056149,0.010903052,-0.05503978,0.48399028,0.28412992,0.86156344,0.5625993,0.3606152,-0.27468207,5,a
0.07056421,-0.24961579,0.06719928,0.5166637,0.1856424,-0.15289034,0.6653176,-0.0003886477,1.2801385,-0.21968867,-0.2935105,-0.6526131,0.8183033,-0.17902979,-0.2843366,0.17746596,-0.07310774,0.31744048,0.1991233,0.043849465,5,o
0.38837835,-0.15468763,-0.07273738,0.32233423,0.7301325,0.20006286,0.3538747,0.1533955,-0.8332567,0.06204976,-0.12843147,0.4768842,-0.08297143,-0.43825257,0.5679441,-0.49066496,-0.010577205,-0.832652,-0.17123745,-0.13571264,5,n
0.039001282,0.22226454,0.1270862,-0.17970668,0.64333916,-0.05796915,0.1627422,0.4044928,-0.12756076,0.68275154,0.550528,-0.63360184,0.44133928,-0.036024522,-0.029903349,-0.34409073,0.28233278,1.1400628,-0.2644961,0.5455754,5,i
-0.75914496,0.36639765,0.51348215,-0.550805,0.8295888,-0.13518727,-0.13324535,0.52170455,0.12505378,0.08050067,0.028717963,0.06714918,-0.7153536,-0.49094516,0.5307965,0.31178954,-0.54156995,-0.43566915,0.18020011,-0.0023093615,5,r
-0.387848,-0.0545148,-0.048582543,-0.07200138,-0.74799675,-0.32263705,0.665295,-0.07922672,-0.013513856,-0.42182663,-0.028819513,1.0974151,-0.28253928,-0.4390532,0.5915476,-0.15626381,0.23456901,0.4067919,-0.57642806,-0.37892422,5,s
-0.6575729,0.8886765,-0.23735885,-0.66622454,-0.47192383,-0.1454164,0.36301693,0.21513027,-0.19036223,-0.41229355,-0.4837755,-0.2757457,-0.39198044,-0.48956814,-0.5838683,-0.43037876,-0.045511603,0.37221277,0.47741333,-0.22681995,5,h
0.42565286,-0.07060748,-0.45540565,-0.61776155,0.3086535,-0.64110035,-0.75234276,0.19513571,0.11520678,0.11943266,-0.39744404,0.6906603,-0.15450093,-0.14342207,0.20269893,-0.33455494,-0.38877124,0.18750484,0.6372765,0.46190125,5,l
-0.05163431,-0.9523415,0.17271633,-1.1471281,0.23403563,0.22436999,0.10804568,0.42821237,-0.07190978,-0.29281694,-0.30155846,-0.4884283,-0.23580648,-0.09477147,0.23514065,-0.41088727,-0.41560042,-0.3426159,0.2675674,-0.5848902,5,d
0.42078945,0.57582474,-0.19714242,-0.3853796,-0.3384201,0.49560285,-0.2808206,-0.044695627,0.25292236,-0.9328153,0.7277543,-0.15558377,0.08013036,-0.1588349,0.16957425,-0.62042946,0.9024377,-0.29982263,-0.06006613,0.07010819,5,c
-0.04169551,1.4256876,-0.13593678,-0.020012356,0.46978706,0.06731706,0.28919867,-0.2885535,0.0069092107,0.19188988,-0.13507964,0.056226857,0.41172305,0.45059097,0.70530117,-0.5594931,0.07235003,0.5135083,-0.13361406,0.055567794,5,u
-0.5633959,0.14381967,0.15843892,-0.48052123,0.300468,0.19614251,0.14965163,0.63310415,0.61312515,-0.33484784,0.37864345,0.103300884,-0.4216618,0.3400374,-1.2824051,-0.33378252,-0.20265125,-0.07050326,-0.06397703,0.11757688,5,m
-0.74616534,-0.017115034,-0.78776485,0.11230109,-0.53384423,-0.23553368,-0.005221203,1.1111941,0.06475596,-0.5982044,0.12338066,-0.37390128,-0.50808686,-0.06890744,0.14922927,0.0642847,0.57024443,0.09605053,0.10220644,-0.28829777,5,f
-0.31674054,0.34813097,-0.71826607,-0.6264232,-0.14397943,0.67164886,-0.04289273,-0.42703003,0.5139231,-0.08498602,0.61711335,-0.13404727,-0.5128528,-0.03952225,-0.066960365,0.011893911,-0.35773513,0.26324323,-1.0227915,0.13936228,5,p
-0.035524216,0.09292307,-0.89594513,-0.07527871,-0.05023108,0.046425845,0.2675764,0.056774553,-0.080315396,-0.6412714,0.5963408,-0.295876,-0.51246256,-0.49921772,0.20067158,-0.27353957,-1.1077107,0.29939172,0.20875613,0.43094286,5,g
-0.269936,-0.21854764,0.16735622,0.8590187,-0.19016574,-0.11099605,0.27933255,-0.58477974,-0.29508308,0.4062614,0.0232858,0.18664555,-0.2564267,-0.7789348,-0.23174083,-0.4021811,-0.32410848,0.30754885,0.50412184,-0.9712383,5,y
-0.028597564,0.8531685,0.20505843,-1.1238605,-0.19851992,-0.36775708,-0.2660487,0.14374527,-0.02183774,0.13755919,0.25852636,-0.08958818,0.29526234,-0.89049536,-0.6822717,-0.15149835,-0.017115127,-0.04182668,0.37208638,-0.31098858,5,w
-0.001695186,0.29525986,0.105405785,-0.16927265,-0.4187865,-0.3574669,0.02287478,-0.6954711,0.22191645,0.9375843,-0.2882409,-0.9383897,-0.06564501,-0.00579985,-0.0679079,-0.5264749,-0.53115034,-0.19264412,-0.4083013,-0.6493421,5,b
-0.09219136,-0.39073437,0.04388638,-0.31681046,-0.1310939,0.44730702,-0.33370757,-0.76125056,-0.7117494,0.5851232,-0.65264153,0.4344223,0.021260781,-0.37269148,-0.722499,0.576037,0.17251815,0.3398895,-0.22813642,-0.41116482,5,.
-0.6183179,-0.008109159,0.7970535,0.4825033,0.5820628,0.85418886,0.1006512,-0.4030259,-0.21727954,0.049617834,-0.6161522,0.07894912,-0.14814474,-0.29392388,-0.5030998,-0.139633,0.4861314,0.6372306,-0.000355267,0.22279146,5,","
0.15630029,0.07711536,-0.55394346,-0.20818257,0.15397123,-0.30498964,-0.34942976,0.3789326,-0.17225696,0.5051247,0.47833005,0.36706388,-1.21378,0.30806553,-0.28668046,-0.7739431,-0.30482274,-0.2882723,0.26610485,-0.29798862,5,v
-0.65779954,0.08145499,-0.29153824,-0.57206446,0.17151059,-0.8493592,0.25424257,-0.123760514,0.21746913,0.18841924,0.6041898,-0.0036555214,-0.28058636,-0.5475143,-0.26986787,-0.66970164,-0.0652868,0.52140117,0.37258068,-0.7315467,5,k
-0.37086788,-0.16205887,-0.6064033,0.104909495,0.84310913,-0.24597646,0.08106985,0.03158341,-0.591253,-0.24201193,-0.3351977,0.73826855,0.4610691,0.17273732,-0.36979216,0.65740025,0.8489825,0.12667905,-0.23707147,0.090394914,5,'
-0.1391104,-0.34927037,0.17266041,0.8686528,-0.7665861,-0.25087032,-0.76654994,0.14565916,0.30056447,-0.30273107,0.12940688,-0.46681798,0.52650136,-0.027345655,0.02492733,-0.38185525,0.39642492,-0.38089293,-0.79002035,-0.21790467,5,T
0.5502799,-0.5625122,0.83381796,0.35881922,-0.53965735,-0.28960964,0.025212677,-0.08902395,-0.07027217,0.6388055,-0.12948483,-0.33374152,0.20794678,0.39956582,0.5898718,0.663458,-0.07873248,-0.64042425,-0.15110171,0.44916478,5,-
